,FA,SampleID,ug
2055,C22.0,BESFA.23.3.023,<LOQ
2056,C22.0,BESFA.23.3.028,3.5
2057,C22.0,BESFA.23.3.033,<LOQ
2058,C22.0,BESFA.23.3.038,6.1
2059,C22.0,BESFA.23.3.043,<LOQ
2060,C22.0,BESFA.23.3.048,5
2061,C22.0,BESFA.23.3.053,<LOQ
2062,C22.0,BESFA.23.3.058,4.3
2063,C22.0,BESFA.23.3.063,<LOQ
2064,C22.0,BESFA.23.3.068,9.1
2065,C22.0,BESFA.23.3.073,<LOQ
2066,C22.0,BESFA.23.3.078,4.4
2067,C22.0,BESFA.23.3.083,<LOQ
2068,C22.0,BESFA.23.3.088,3.5
2069,C22.0,BESFA.23.3.093,<LOQ
2070,C22.0,BESFA.23.3.098,10
2071,C22.1n9c,BESFA.23.3.003,<LOD
2072,C22.1n9c,BESFA.23.3.008,13.6
2073,C22.1n9c,BESFA.23.3.013,<LOD
2074,C22.1n9c,BESFA.23.3.018,16.2
2075,C22.1n9c,BESFA.23.3.023,<LOD
2076,C22.1n9c,BESFA.23.3.028,2.3
2077,C22.1n9c,BESFA.23.3.033,<LOD
2078,C22.1n9c,BESFA.23.3.038,28.7
2079,C22.1n9c,BESFA.23.3.043,<LOD
2080,C22.1n9c,BESFA.23.3.048,22.3
2081,C22.1n9c,BESFA.23.3.053,<LOD
2082,C22.1n9c,BESFA.23.3.058,11.5
2083,C22.1n9c,BESFA.23.3.063,<LOD
2084,C22.1n9c,BESFA.23.3.068,12.5
2085,C22.1n9c,BESFA.23.3.073,<LOD
2086,C22.1n9c,BESFA.23.3.078,77.3
2087,C22.1n9c,BESFA.23.3.083,<LOD
2088,C22.1n9c,BESFA.23.3.088,7.1
2089,C22.1n9c,BESFA.23.3.093,<LOD
2090,C22.1n9c,BESFA.23.3.098,51.5
2091,C22.4n6c,BESFA.23.3.003,<LOD
2092,C22.4n6c,BESFA.23.3.008,11
2093,C22.4n6c,BESFA.23.3.013,0.9
2094,C22.4n6c,BESFA.23.3.018,11.1
2095,C22.4n6c,BESFA.23.3.023,<LOD
2096,C22.4n6c,BESFA.23.3.028,6.6
2097,C22.4n6c,BESFA.23.3.033,<LOD
2098,C22.4n6c,BESFA.23.3.038,10.3
2099,C22.4n6c,BESFA.23.3.043,0.9
2100,C22.4n6c,BESFA.23.3.048,70.1
2101,C22.4n6c,BESFA.23.3.053,1
2102,C22.4n6c,BESFA.23.3.058,111.1
2103,C22.4n6c,BESFA.23.3.063,1.1
2104,C22.4n6c,BESFA.23.3.068,109.2
2105,C22.4n6c,BESFA.23.3.073,<LOD
2106,C22.4n6c,BESFA.23.3.078,14.2
2107,C22.4n6c,BESFA.23.3.083,0.7
2108,C22.4n6c,BESFA.23.3.088,9.1
2109,C22.4n6c,BESFA.23.3.093,0.7
2110,C22.4n6c,BESFA.23.3.098,78.9
2111,C22.5n3c,BESFA.23.3.003,1.4
2112,C22.5n3c,BESFA.23.3.008,22.2
2113,C22.5n3c,BESFA.23.3.013,1.7
2114,C22.5n3c,BESFA.23.3.018,63.9
2115,C22.5n3c,BESFA.23.3.023,0.9
2116,C22.5n3c,BESFA.23.3.028,9.9
2117,C22.5n3c,BESFA.23.3.033,<LOD
2118,C22.5n3c,BESFA.23.3.038,43.5
2119,C22.5n3c,BESFA.23.3.043,1.7
2120,C22.5n3c,BESFA.23.3.048,83.9
2121,C22.5n3c,BESFA.23.3.053,3.2
2122,C22.5n3c,BESFA.23.3.058,95.1
2123,C22.5n3c,BESFA.23.3.063,2.2
2124,C22.5n3c,BESFA.23.3.068,150.3
2125,C22.5n3c,BESFA.23.3.073,1.3
2126,C22.5n3c,BESFA.23.3.078,30.1
2127,C22.5n3c,BESFA.23.3.083,1.3
2128,C22.5n3c,BESFA.23.3.088,18.7
2129,C22.5n3c,BESFA.23.3.093,3.1
2130,C22.5n3c,BESFA.23.3.098,203.8
2131,C22.6n3c,BESFA.23.3.003,8.3
2132,C22.6n3c,BESFA.23.3.008,140.5
2133,C22.6n3c,BESFA.23.3.013,5.8
2134,C22.6n3c,BESFA.23.3.018,208.1
2135,C22.6n3c,BESFA.23.3.023,<LOQ
2136,C22.6n3c,BESFA.23.3.028,37.9
2137,C22.6n3c,BESFA.23.3.033,6.4
2138,C22.6n3c,BESFA.23.3.038,634.4
2139,C22.6n3c,BESFA.23.3.043,<LOQ
2140,C22.6n3c,BESFA.23.3.048,127.1
2141,C22.6n3c,BESFA.23.3.053,<LOQ
2142,C22.6n3c,BESFA.23.3.058,92.8
2143,C22.6n3c,BESFA.23.3.063,8
2144,C22.6n3c,BESFA.23.3.068,556.6
2145,C22.6n3c,BESFA.23.3.073,7.2
2146,C22.6n3c,BESFA.23.3.078,358.5
2147,C22.6n3c,BESFA.23.3.083,4.9
2148,C22.6n3c,BESFA.23.3.088,65.7
2149,C22.6n3c,BESFA.23.3.093,12.7
2150,C22.6n3c,BESFA.23.3.098,683.1
2151,TFA_ug,BESFA.23.3.003,45.5
2152,TFA_ug,BESFA.23.3.008,1093.5
2153,TFA_ug,BESFA.23.3.013,60.9
2154,TFA_ug,BESFA.23.3.018,1561.1
2155,TFA_ug,BESFA.23.3.023,10.8
2156,TFA_ug,BESFA.23.3.028,442
2157,TFA_ug,BESFA.23.3.033,43.1
2158,TFA_ug,BESFA.23.3.038,2530.6
2159,TFA_ug,BESFA.23.3.043,19.7
2160,TFA_ug,BESFA.23.3.048,2509.8
2161,TFA_ug,BESFA.23.3.053,25.3
2162,TFA_ug,BESFA.23.3.058,1825.3
2163,TFA_ug,BESFA.23.3.063,65.9
2164,TFA_ug,BESFA.23.3.068,3423
2165,TFA_ug,BESFA.23.3.073,37.3
2166,TFA_ug,BESFA.23.3.078,1921
2167,TFA_ug,BESFA.23.3.083,29
2168,TFA_ug,BESFA.23.3.088,670.3
2169,TFA_ug,BESFA.23.3.093,142.4
2170,TFA_ug,BESFA.23.3.098,5480.1
2171,C10.0,BESFA.23.3.004,<LOD
2172,C10.0,BESFA.23.3.009,<LOQ
2173,C10.0,BESFA.23.3.014,<LOD
2174,C10.0,BESFA.23.3.019,<LOD
2175,C10.0,BESFA.23.3.024,<LOD
2176,C10.0,BESFA.23.3.029,<LOQ
2177,C10.0,BESFA.23.3.034,<LOQ
2178,C10.0,BESFA.23.3.039,<LOQ
2179,C10.0,BESFA.23.3.044,<LOQ
2180,C10.0,BESFA.23.3.049,<LOQ
2181,C10.0,BESFA.23.3.054,<LOD
2182,C10.0,BESFA.23.3.059,<LOQ
2183,C10.0,BESFA.23.3.064,<LOQ
2184,C10.0,BESFA.23.3.069,<LOQ
2185,C10.0,BESFA.23.3.074,0.9
2186,C10.0,BESFA.23.3.079,<LOQ
2187,C10.0,BESFA.23.3.084,<LOD
2188,C10.0,BESFA.23.3.089,<LOD
2189,C10.0,BESFA.23.3.094,<LOQ
2190,C10.0,BESFA.23.3.099,1.2
2191,C11.0,BESFA.23.3.004,<LOD
2192,C11.0,BESFA.23.3.009,<LOD
2193,C11.0,BESFA.23.3.014,<LOQ
2194,C11.0,BESFA.23.3.019,<LOD
2195,C11.0,BESFA.23.3.024,<LOD
2196,C11.0,BESFA.23.3.029,<LOQ
2197,C11.0,BESFA.23.3.034,<LOD
2198,C11.0,BESFA.23.3.039,<LOQ
2199,C11.0,BESFA.23.3.044,<LOD
2200,C11.0,BESFA.23.3.049,<LOQ
2201,C11.0,BESFA.23.3.054,<LOD
2202,C11.0,BESFA.23.3.059,<LOQ
2203,C11.0,BESFA.23.3.064,<LOD
2204,C11.0,BESFA.23.3.069,<LOQ
2205,C11.0,BESFA.23.3.074,<LOD
2206,C11.0,BESFA.23.3.079,<LOQ
2207,C11.0,BESFA.23.3.084,<LOQ
2208,C11.0,BESFA.23.3.089,<LOQ
2209,C11.0,BESFA.23.3.094,<LOD
2210,C11.0,BESFA.23.3.099,0.3
2211,C12.0,BESFA.23.3.004,<LOQ
2212,C12.0,BESFA.23.3.009,1.9
2213,C12.0,BESFA.23.3.014,<LOD
2214,C12.0,BESFA.23.3.019,0.3
2215,C12.0,BESFA.23.3.024,<LOD
2216,C12.0,BESFA.23.3.029,0.3
2217,C12.0,BESFA.23.3.034,<LOQ
2218,C12.0,BESFA.23.3.039,0.7
2219,C12.0,BESFA.23.3.044,<LOQ
2220,C12.0,BESFA.23.3.049,1.8
2221,C12.0,BESFA.23.3.054,<LOD
2222,C12.0,BESFA.23.3.059,0.5
2223,C12.0,BESFA.23.3.064,<LOQ
2224,C12.0,BESFA.23.3.069,2.1
2225,C12.0,BESFA.23.3.074,<LOQ
2226,C12.0,BESFA.23.3.079,0.7
2227,C12.0,BESFA.23.3.084,<LOD
2228,C12.0,BESFA.23.3.089,<LOD
2229,C12.0,BESFA.23.3.094,<LOQ
2230,C12.0,BESFA.23.3.099,33
2231,C12.1n7c,BESFA.23.3.004,0.2
2232,C12.1n7c,BESFA.23.3.009,0.6
2233,C12.1n7c,BESFA.23.3.014,0.2
2234,C12.1n7c,BESFA.23.3.019,0.4
2235,C12.1n7c,BESFA.23.3.024,<LOD
2236,C12.1n7c,BESFA.23.3.029,0.3
2237,C12.1n7c,BESFA.23.3.034,0.3
2238,C12.1n7c,BESFA.23.3.039,0.3
2239,C12.1n7c,BESFA.23.3.044,0.2
2240,C12.1n7c,BESFA.23.3.049,0.9
2241,C12.1n7c,BESFA.23.3.054,<LOD
2242,C12.1n7c,BESFA.23.3.059,0.6
2243,C12.1n7c,BESFA.23.3.064,0.2
2244,C12.1n7c,BESFA.23.3.069,0.8
2245,C12.1n7c,BESFA.23.3.074,0.4
2246,C12.1n7c,BESFA.23.3.079,0.4
2247,C12.1n7c,BESFA.23.3.084,<LOD
2248,C12.1n7c,BESFA.23.3.089,0.2
2249,C12.1n7c,BESFA.23.3.094,0.4
2250,C12.1n7c,BESFA.23.3.099,5.7
2251,C13.0,BESFA.23.3.004,0.1
2252,C13.0,BESFA.23.3.009,0.4
2253,C13.0,BESFA.23.3.014,<LOD
2254,C13.0,BESFA.23.3.019,0.3
2255,C13.0,BESFA.23.3.024,<LOD
2256,C13.0,BESFA.23.3.029,0.4
2257,C13.0,BESFA.23.3.034,<LOD
2258,C13.0,BESFA.23.3.039,0.2
2259,C13.0,BESFA.23.3.044,<LOD
2260,C13.0,BESFA.23.3.049,0.5
2261,C13.0,BESFA.23.3.054,<LOD
2262,C13.0,BESFA.23.3.059,<LOD
2263,C13.0,BESFA.23.3.064,<LOD
2264,C13.0,BESFA.23.3.069,0.7
2265,C13.0,BESFA.23.3.074,<LOD
2266,C13.0,BESFA.23.3.079,0.7
2267,C13.0,BESFA.23.3.084,<LOD
2268,C13.0,BESFA.23.3.089,<LOD
2269,C13.0,BESFA.23.3.094,<LOD
2270,C13.0,BESFA.23.3.099,2.5
2271,C14.0,BESFA.23.3.004,0.9
2272,C14.0,BESFA.23.3.009,44.2
2273,C14.0,BESFA.23.3.014,0.1
2274,C14.0,BESFA.23.3.019,24.8
2275,C14.0,BESFA.23.3.024,0.1
2276,C14.0,BESFA.23.3.029,8.5
2277,C14.0,BESFA.23.3.034,0.7
2278,C14.0,BESFA.23.3.039,30
2279,C14.0,BESFA.23.3.044,<LOD
2280,C14.0,BESFA.23.3.049,48.1
2281,C14.0,BESFA.23.3.054,<LOD
2282,C14.0,BESFA.23.3.059,12.6
2283,C14.0,BESFA.23.3.064,1.6
2284,C14.0,BESFA.23.3.069,79
2285,C14.0,BESFA.23.3.074,1.6
2286,C14.0,BESFA.23.3.079,57.1
2287,C14.0,BESFA.23.3.084,<LOD
2288,C14.0,BESFA.23.3.089,4
2289,C14.0,BESFA.23.3.094,2.5
2290,C14.0,BESFA.23.3.099,254.3
2291,C14.1n5c,BESFA.23.3.004,<LOD
2292,C14.1n5c,BESFA.23.3.009,3.4
2293,C14.1n5c,BESFA.23.3.014,<LOD
2294,C14.1n5c,BESFA.23.3.019,<LOD
2295,C14.1n5c,BESFA.23.3.024,<LOD
2296,C14.1n5c,BESFA.23.3.029,<LOD
2297,C14.1n5c,BESFA.23.3.034,<LOD
2298,C14.1n5c,BESFA.23.3.039,<LOQ
2299,C14.1n5c,BESFA.23.3.044,<LOD
2300,C14.1n5c,BESFA.23.3.049,<LOQ
2301,C14.1n5c,BESFA.23.3.054,<LOD
2302,C14.1n5c,BESFA.23.3.059,<LOQ
2303,C14.1n5c,BESFA.23.3.064,<LOD
2304,C14.1n5c,BESFA.23.3.069,3
2305,C14.1n5c,BESFA.23.3.074,<LOD
2306,C14.1n5c,BESFA.23.3.079,<LOQ
2307,C14.1n5c,BESFA.23.3.084,<LOD
2308,C14.1n5c,BESFA.23.3.089,<LOD
2309,C14.1n5c,BESFA.23.3.094,<LOD
2310,C14.1n5c,BESFA.23.3.099,19.5
2311,C15.0,BESFA.23.3.004,0.2
2312,C15.0,BESFA.23.3.009,8.1
2313,C15.0,BESFA.23.3.014,0.5
2314,C15.0,BESFA.23.3.019,11.6
2315,C15.0,BESFA.23.3.024,<LOD
2316,C15.0,BESFA.23.3.029,4
2317,C15.0,BESFA.23.3.034,<LOD
2318,C15.0,BESFA.23.3.039,10.9
2319,C15.0,BESFA.23.3.044,<LOD
2320,C15.0,BESFA.23.3.049,18.1
2321,C15.0,BESFA.23.3.054,<LOD
2322,C15.0,BESFA.23.3.059,8.2
2323,C15.0,BESFA.23.3.064,0.7
2324,C15.0,BESFA.23.3.069,30.6
2325,C15.0,BESFA.23.3.074,0.5
2326,C15.0,BESFA.23.3.079,14
2327,C15.0,BESFA.23.3.084,<LOD
2328,C15.0,BESFA.23.3.089,3.3
2329,C15.0,BESFA.23.3.094,1.4
2330,C15.0,BESFA.23.3.099,67.5
2331,C16.0,BESFA.23.3.004,9.9
2332,C16.0,BESFA.23.3.009,193.6
2333,C16.0,BESFA.23.3.014,8.2
2334,C16.0,BESFA.23.3.019,225.5
2335,C16.0,BESFA.23.3.024,0.1
2336,C16.0,BESFA.23.3.029,72.6
2337,C16.0,BESFA.23.3.034,12.3
2338,C16.0,BESFA.23.3.039,330.3
2339,C16.0,BESFA.23.3.044,6.3
2340,C16.0,BESFA.23.3.049,384.3
2341,C16.0,BESFA.23.3.054,0.1
2342,C16.0,BESFA.23.3.059,161.5
2343,C16.0,BESFA.23.3.064,28.6
2344,C16.0,BESFA.23.3.069,591.1
2345,C16.0,BESFA.23.3.074,13.3
2346,C16.0,BESFA.23.3.079,312.7
2347,C16.0,BESFA.23.3.084,<LOD
2348,C16.0,BESFA.23.3.089,50
2349,C16.0,BESFA.23.3.094,43.1
2350,C16.0,BESFA.23.3.099,1365.3
2351,C16.1n7c,BESFA.23.3.004,<LOQ
2352,C16.1n7c,BESFA.23.3.009,95.5
2353,C16.1n7c,BESFA.23.3.014,<LOQ
2354,C16.1n7c,BESFA.23.3.019,81.1
2355,C16.1n7c,BESFA.23.3.024,<LOD
2356,C16.1n7c,BESFA.23.3.029,18.6
2357,C16.1n7c,BESFA.23.3.034,2.6
2358,C16.1n7c,BESFA.23.3.039,143.8
2359,C16.1n7c,BESFA.23.3.044,<LOQ
2360,C16.1n7c,BESFA.23.3.049,136.1
2361,C16.1n7c,BESFA.23.3.054,<LOQ
2362,C16.1n7c,BESFA.23.3.059,56.9
2363,C16.1n7c,BESFA.23.3.064,3.2
2364,C16.1n7c,BESFA.23.3.069,246.7
2365,C16.1n7c,BESFA.23.3.074,<LOQ
2366,C16.1n7c,BESFA.23.3.079,94.1
2367,C16.1n7c,BESFA.23.3.084,<LOD
2368,C16.1n7c,BESFA.23.3.089,16.2
2369,C16.1n7c,BESFA.23.3.094,11.8
2370,C16.1n7c,BESFA.23.3.099,811.9
2371,C16.2n4,BESFA.23.3.004,<LOD
2372,C16.2n4,BESFA.23.3.009,2.1
2373,C16.2n4,BESFA.23.3.014,<LOD
2374,C16.2n4,BESFA.23.3.019,0.7
2375,C16.2n4,BESFA.23.3.024,<LOD
2376,C16.2n4,BESFA.23.3.029,<LOD
2377,C16.2n4,BESFA.23.3.034,<LOD
2378,C16.2n4,BESFA.23.3.039,1.1
2379,C16.2n4,BESFA.23.3.044,<LOD
2380,C16.2n4,BESFA.23.3.049,1.8
2381,C16.2n4,BESFA.23.3.054,<LOD
2382,C16.2n4,BESFA.23.3.059,0.5
2383,C16.2n4,BESFA.23.3.064,<LOD
2384,C16.2n4,BESFA.23.3.069,2.5
2385,C16.2n4,BESFA.23.3.074,<LOD
2386,C16.2n4,BESFA.23.3.079,2.1
2387,C16.2n4,BESFA.23.3.084,<LOD
2388,C16.2n4,BESFA.23.3.089,<LOD
2389,C16.2n4,BESFA.23.3.094,<LOD
2390,C16.2n4,BESFA.23.3.099,11.9
2391,C17.0,BESFA.23.3.004,0.3
2392,C17.0,BESFA.23.3.009,10.6
2393,C17.0,BESFA.23.3.014,0.9
2394,C17.0,BESFA.23.3.019,21.4
2395,C17.0,BESFA.23.3.024,0.3
2396,C17.0,BESFA.23.3.029,16.1
2397,C17.0,BESFA.23.3.034,0.5
2398,C17.0,BESFA.23.3.039,14.3
2399,C17.0,BESFA.23.3.044,0.2
2400,C17.0,BESFA.23.3.049,37.1
2401,C17.0,BESFA.23.3.054,0.1
2402,C17.0,BESFA.23.3.059,14.3
2403,C17.0,BESFA.23.3.064,1.4
2404,C17.0,BESFA.23.3.069,37.3
2405,C17.0,BESFA.23.3.074,0.8
2406,C17.0,BESFA.23.3.079,19.6
2407,C17.0,BESFA.23.3.084,0.1
2408,C17.0,BESFA.23.3.089,9.8
2409,C17.0,BESFA.23.3.094,2.5
2410,C17.0,BESFA.23.3.099,84.4
2411,C17.1n7c,BESFA.23.3.004,<LOD
2412,C17.1n7c,BESFA.23.3.009,3
2413,C17.1n7c,BESFA.23.3.014,<LOD
2414,C17.1n7c,BESFA.23.3.019,8.6
2415,C17.1n7c,BESFA.23.3.024,<LOD
2416,C17.1n7c,BESFA.23.3.029,2.2
2417,C17.1n7c,BESFA.23.3.034,1.1
2418,C17.1n7c,BESFA.23.3.039,11.5
2419,C17.1n7c,BESFA.23.3.044,<LOD
2420,C17.1n7c,BESFA.23.3.049,6.3
2421,C17.1n7c,BESFA.23.3.054,<LOD
2422,C17.1n7c,BESFA.23.3.059,6.9
2423,C17.1n7c,BESFA.23.3.064,0.8
2424,C17.1n7c,BESFA.23.3.069,18.1
2425,C17.1n7c,BESFA.23.3.074,<LOD
2426,C17.1n7c,BESFA.23.3.079,4.5
2427,C17.1n7c,BESFA.23.3.084,<LOD
2428,C17.1n7c,BESFA.23.3.089,2
2429,C17.1n7c,BESFA.23.3.094,1.4
2430,C17.1n7c,BESFA.23.3.099,46
2431,C16.4n3,BESFA.23.3.004,<LOD
2432,C16.4n3,BESFA.23.3.009,2.8
2433,C16.4n3,BESFA.23.3.014,<LOD
2434,C16.4n3,BESFA.23.3.019,0.7
2435,C16.4n3,BESFA.23.3.024,<LOD
2436,C16.4n3,BESFA.23.3.029,<LOD
2437,C16.4n3,BESFA.23.3.034,<LOD
2438,C16.4n3,BESFA.23.3.039,1.5
2439,C16.4n3,BESFA.23.3.044,<LOD
2440,C16.4n3,BESFA.23.3.049,2.1
2441,C16.4n3,BESFA.23.3.054,<LOD
2442,C16.4n3,BESFA.23.3.059,0.9
2443,C16.4n3,BESFA.23.3.064,<LOD
2444,C16.4n3,BESFA.23.3.069,3.4
2445,C16.4n3,BESFA.23.3.074,<LOD
2446,C16.4n3,BESFA.23.3.079,1.9
2447,C16.4n3,BESFA.23.3.084,<LOD
2448,C16.4n3,BESFA.23.3.089,<LOD
2449,C16.4n3,BESFA.23.3.094,<LOD
2450,C16.4n3,BESFA.23.3.099,25.1
2451,C16.4n1,BESFA.23.3.004,<LOD
2452,C16.4n1,BESFA.23.3.009,8.7
2453,C16.4n1,BESFA.23.3.014,<LOD
2454,C16.4n1,BESFA.23.3.019,1.9
2455,C16.4n1,BESFA.23.3.024,<LOD
2456,C16.4n1,BESFA.23.3.029,<LOD
2457,C16.4n1,BESFA.23.3.034,<LOD
2458,C16.4n1,BESFA.23.3.039,3.6
2459,C16.4n1,BESFA.23.3.044,<LOD
2460,C16.4n1,BESFA.23.3.049,4.5
2461,C16.4n1,BESFA.23.3.054,<LOD
2462,C16.4n1,BESFA.23.3.059,1.5
2463,C16.4n1,BESFA.23.3.064,<LOD
2464,C16.4n1,BESFA.23.3.069,13.9
2465,C16.4n1,BESFA.23.3.074,<LOD
2466,C16.4n1,BESFA.23.3.079,5.3
2467,C16.4n1,BESFA.23.3.084,<LOD
2468,C16.4n1,BESFA.23.3.089,<LOD
2469,C16.4n1,BESFA.23.3.094,<LOD
2470,C16.4n1,BESFA.23.3.099,87.3
2471,C18.0,BESFA.23.3.004,2.6
2472,C18.0,BESFA.23.3.009,30.7
2473,C18.0,BESFA.23.3.014,<LOQ
2474,C18.0,BESFA.23.3.019,46.4
2475,C18.0,BESFA.23.3.024,<LOD
2476,C18.0,BESFA.23.3.029,25.9
2477,C18.0,BESFA.23.3.034,2.9
2478,C18.0,BESFA.23.3.039,61.2
2479,C18.0,BESFA.23.3.044,2.8
2480,C18.0,BESFA.23.3.049,122
2481,C18.0,BESFA.23.3.054,<LOD
2482,C18.0,BESFA.23.3.059,45.5
2483,C18.0,BESFA.23.3.064,17.4
2484,C18.0,BESFA.23.3.069,133.2
2485,C18.0,BESFA.23.3.074,4.2
2486,C18.0,BESFA.23.3.079,72.1
2487,C18.0,BESFA.23.3.084,<LOD
2488,C18.0,BESFA.23.3.089,6.2
2489,C18.0,BESFA.23.3.094,13.8
2490,C18.0,BESFA.23.3.099,309.2
2491,C18.1n9c,BESFA.23.3.004,<LOQ
2492,C18.1n9c,BESFA.23.3.009,70.1
2493,C18.1n9c,BESFA.23.3.014,<LOQ
2494,C18.1n9c,BESFA.23.3.019,104
2495,C18.1n9c,BESFA.23.3.024,<LOD
2496,C18.1n9c,BESFA.23.3.029,28.3
2497,C18.1n9c,BESFA.23.3.034,6.4
2498,C18.1n9c,BESFA.23.3.039,182.1
2499,C18.1n9c,BESFA.23.3.044,<LOQ
2500,C18.1n9c,BESFA.23.3.049,136
2501,C18.1n9c,BESFA.23.3.054,<LOD
2502,C18.1n9c,BESFA.23.3.059,59.3
2503,C18.1n9c,BESFA.23.3.064,16.5
2504,C18.1n9c,BESFA.23.3.069,266.9
2505,C18.1n9c,BESFA.23.3.074,<LOQ
2506,C18.1n9c,BESFA.23.3.079,135.2
2507,C18.1n9c,BESFA.23.3.084,<LOD
2508,C18.1n9c,BESFA.23.3.089,6.8
2509,C18.1n9c,BESFA.23.3.094,20.5
2510,C18.1n9c,BESFA.23.3.099,555.3
2511,C18.1n7c,BESFA.23.3.004,<LOQ
2512,C18.1n7c,BESFA.23.3.009,30.7
2513,C18.1n7c,BESFA.23.3.014,<LOQ
2514,C18.1n7c,BESFA.23.3.019,30.1
2515,C18.1n7c,BESFA.23.3.024,<LOD
2516,C18.1n7c,BESFA.23.3.029,16.1
2517,C18.1n7c,BESFA.23.3.034,<LOQ
2518,C18.1n7c,BESFA.23.3.039,54.5
2519,C18.1n7c,BESFA.23.3.044,<LOQ
2520,C18.1n7c,BESFA.23.3.049,42
2521,C18.1n7c,BESFA.23.3.054,<LOQ
2522,C18.1n7c,BESFA.23.3.059,18.5
2523,C18.1n7c,BESFA.23.3.064,2.8
2524,C18.1n7c,BESFA.23.3.069,80.7
2525,C18.1n7c,BESFA.23.3.074,<LOQ
2526,C18.1n7c,BESFA.23.3.079,36.2
2527,C18.1n7c,BESFA.23.3.084,<LOQ
2528,C18.1n7c,BESFA.23.3.089,9.6
2529,C18.1n7c,BESFA.23.3.094,4.8
2530,C18.1n7c,BESFA.23.3.099,277.3
2531,C18.2n6c,BESFA.23.3.004,<LOQ
2532,C18.2n6c,BESFA.23.3.009,12.9
2533,C18.2n6c,BESFA.23.3.014,<LOQ
2534,C18.2n6c,BESFA.23.3.019,20
2535,C18.2n6c,BESFA.23.3.024,<LOD
2536,C18.2n6c,BESFA.23.3.029,8.6
2537,C18.2n6c,BESFA.23.3.034,<LOQ
2538,C18.2n6c,BESFA.23.3.039,12.7
2539,C18.2n6c,BESFA.23.3.044,<LOQ
2540,C18.2n6c,BESFA.23.3.049,38.6
2541,C18.2n6c,BESFA.23.3.054,<LOD
2542,C18.2n6c,BESFA.23.3.059,6.4
2543,C18.2n6c,BESFA.23.3.064,<LOQ
2544,C18.2n6c,BESFA.23.3.069,35.9
2545,C18.2n6c,BESFA.23.3.074,<LOQ
2546,C18.2n6c,BESFA.23.3.079,23.4
2547,C18.2n6c,BESFA.23.3.084,<LOD
2548,C18.2n6c,BESFA.23.3.089,3.5
2549,C18.2n6c,BESFA.23.3.094,<LOQ
2550,C18.2n6c,BESFA.23.3.099,73.7
2551,C18.3n3c,BESFA.23.3.004,<LOD
2552,C18.3n3c,BESFA.23.3.009,10
2553,C18.3n3c,BESFA.23.3.014,<LOQ
2554,C18.3n3c,BESFA.23.3.019,18
2555,C18.3n3c,BESFA.23.3.024,<LOD
2556,C18.3n3c,BESFA.23.3.029,4.3
2557,C18.3n3c,BESFA.23.3.034,<LOD
2558,C18.3n3c,BESFA.23.3.039,7.9
2559,C18.3n3c,BESFA.23.3.044,<LOQ
2560,C18.3n3c,BESFA.23.3.049,34.7
2561,C18.3n3c,BESFA.23.3.054,<LOD
2562,C18.3n3c,BESFA.23.3.059,4.5
2563,C18.3n3c,BESFA.23.3.064,<LOD
2564,C18.3n3c,BESFA.23.3.069,32.9
2565,C18.3n3c,BESFA.23.3.074,<LOD
2566,C18.3n3c,BESFA.23.3.079,20.1
2567,C18.3n3c,BESFA.23.3.084,<LOD
2568,C18.3n3c,BESFA.23.3.089,2.4
2569,C18.3n3c,BESFA.23.3.094,<LOQ
2570,C18.3n3c,BESFA.23.3.099,66.4
2571,C18.4n3,BESFA.23.3.004,<LOD
2572,C18.4n3,BESFA.23.3.009,28.6
2573,C18.4n3,BESFA.23.3.014,<LOD
2574,C18.4n3,BESFA.23.3.019,14.9
2575,C18.4n3,BESFA.23.3.024,<LOD
2576,C18.4n3,BESFA.23.3.029,2.4
2577,C18.4n3,BESFA.23.3.034,<LOD
2578,C18.4n3,BESFA.23.3.039,21.2
2579,C18.4n3,BESFA.23.3.044,<LOD
2580,C18.4n3,BESFA.23.3.049,21.5
2581,C18.4n3,BESFA.23.3.054,<LOD
2582,C18.4n3,BESFA.23.3.059,5.7
2583,C18.4n3,BESFA.23.3.064,<LOD
2584,C18.4n3,BESFA.23.3.069,42.6
2585,C18.4n3,BESFA.23.3.074,0.5
2586,C18.4n3,BESFA.23.3.079,47.3
2587,C18.4n3,BESFA.23.3.084,<LOD
2588,C18.4n3,BESFA.23.3.089,1.8
2589,C18.4n3,BESFA.23.3.094,<LOD
2590,C18.4n3,BESFA.23.3.099,180.2
2591,C20.0,BESFA.23.3.004,0.3
2592,C20.0,BESFA.23.3.009,1.7
2593,C20.0,BESFA.23.3.014,0.4
2594,C20.0,BESFA.23.3.019,2.2
2595,C20.0,BESFA.23.3.024,0.1
2596,C20.0,BESFA.23.3.029,1.9
2597,C20.0,BESFA.23.3.034,0.2
2598,C20.0,BESFA.23.3.039,3.2
2599,C20.0,BESFA.23.3.044,0.3
2600,C20.0,BESFA.23.3.049,4.1
2601,C20.0,BESFA.23.3.054,0.2
2602,C20.0,BESFA.23.3.059,2.2
2603,C20.0,BESFA.23.3.064,0.4
2604,C20.0,BESFA.23.3.069,7.7
2605,C20.0,BESFA.23.3.074,0.3
2606,C20.0,BESFA.23.3.079,3.7
2607,C20.0,BESFA.23.3.084,0.1
2608,C20.0,BESFA.23.3.089,1.3
2609,C20.0,BESFA.23.3.094,0.6
2610,C20.0,BESFA.23.3.099,15.5
2611,C20.1n9c,BESFA.23.3.004,<LOD
